codigo,nombre,segmento_codigo,segmento_nombre,familia_codigo,familia_nombre,clase_codigo,clase_nombre
30111901,Fibra para reforzar concreto,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111900,Elementos para reforzar concreto
30111902,Junta de expansión de construcción,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111900,Elementos para reforzar concreto
30111903,Lámina de malla de alambre,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111900,Elementos para reforzar concreto
30121501,Alquitrán de carbón hulla,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121500,Derivados bituminosos
30121503,Creosota,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121500,Derivados bituminosos
30121504,Bitumen,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121500,Derivados bituminosos
30121601,Asfalto,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121600,Asfaltos
30121602,Brea,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121600,Asfaltos
30121603,Gilsonita,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121600,Asfaltos
30121604,Residuos de alquitrán o petróleo,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121600,Asfaltos
30121605,Marcos de pozo con tapas del registro,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121600,Asfaltos
30121701,Geomalla,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121702,Geotextil,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121703,Riel de puente,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121704,Losa de concreto,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121705,Losa de pavimento,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121706,Borde de concreto,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121707,Tablero de protección contra el ruido,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121708,Baldosa de ladrillo,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121709,Roca triturada sin grado,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121710,Piedra de pavimento,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121711,Borde de piedra natural,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121712,Cubierta de poste,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121713,Tapa de manhole,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121714,Caja de manhole,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121715,Junta de expansión de puente,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121716,Montura de asiento de puente,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121717,Baranda,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121718,Cerca de seguridad y red cara la caída de rocas,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121719,Separador de seguridad de calle,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121700,Materiales de construcción de caminos y carrileras
30121801,Rejilla para árbol,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121800,Materiales de arquitectura paisajística
30121802,Varilla de protección de árbol,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121800,Materiales de arquitectura paisajística
30121803,Prado artificial,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121800,Materiales de arquitectura paisajística
30121901,Estabilizador de suelo,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30120000,Carreteras y paisaje,30121900,Materiales para estabilización y refuerzo de suelos
30131502,Bloques de concreto,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131503,Bloques de piedra,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131504,Bloques de cerámica,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131505,Bloques de haydita,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131506,Losa de roca natural,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131507,Bloque de concreto liviano,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131508,Bloque de vidrio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131509,Bloque a prueba de sonido,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131510,Bloque de concreto para revestimiento,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131511,Unidad de concreto de escollera,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131512,Bloque de concreto aireado de peso liviano esterilizado en autoclave,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131513,Bloque de caucho,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131514,Bloque de culvert construido de concreto reforzado,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131515,Bloque de madera,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131516,Bloque braille,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131517,Bloque de adobe,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131500,Bloques
30131602,Ladrillos de cerámica,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131600,Ladrillos
30131603,Ladrillos de concreto,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131600,Ladrillos
30131604,Ladrillos de piedra,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131600,Ladrillos
30131605,Ladrillo sílico – calcáreo,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30130000,Productos de construcción estructurales,30131600,Ladrillos
